mix,room,source1,source1_start,source1_position,source1_vector,source2,source2_start,source2_position,source2_vector,listener_position
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000067_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0008_M0064_MS006.wav,1359722,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M1986_MS104.wav,914296,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000186_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0093_MS002.wav,356451,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0148_MS002.wav,1102042,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000193_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0079_MS006.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M1942_MS115.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000306_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0105_MS003.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0185_MS005.wav,947035,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000337_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0101_MS004.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0008_M0074_MS002.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000389_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Test_Ali/Test_Ali_far/audio_dir/R8009_M8028_MS812.wav,2139923,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2001_M2206_MS203.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000503_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0008_M0054_MS002.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2108_M3200_MS206.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000509_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M1932_MS101.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0150_MS002.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000593_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0191_MS005.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M4083_MS105.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01000000666_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2108_M3199_MS206.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4020_MS103.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000040_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0005_M0035_MS002.wav,768945,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0115_MS005.wav,126410,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000095_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0115_MS005.wav,925232,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0170_MS006.wav,65678,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000187_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4033_MS107.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0112_MS003.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000228_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2108_M3244_MS209.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0144_MS003.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000294_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0125_MS005.wav,94709,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4026_MS103.wav,2008208,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000377_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M4012_MS104.wav,283340,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2105_M3175_MS211.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000412_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0089_MS002.wav,2269361,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0190_MS005.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000498_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0089_MS002.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M4078_MS104.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000564_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0106_MS003.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0170_MS006.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000577_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Test_Ali/Test_Ali_far/audio_dir/R8009_M8022_MS810.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0122_MS005.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01003000645_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0008_M0054_MS002.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0176_MS006.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000023_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Test_Ali/Test_Ali_far/audio_dir/R8009_M8027_MS812.wav,470027,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4041_MS108.wav,2225847,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000108_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Test_Ali/Test_Ali_far/audio_dir/R8009_M8025_MS811.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0085_MS006.wav,813231,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000140_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M1959_MS115.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Eval_Ali/Eval_Ali_far/audio_dir/R8009_M8019_MS810.wav,1822549,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000225_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2108_M3210_MS207.wav,1392643,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0172_MS006.wav,1204522,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000282_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M1932_MS101.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0099_MS004.wav,44850,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000355_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2108_M3206_MS206.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M1945_MS101.wav,2188484,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000420_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0008_M0064_MS006.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4031_MS108.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000502_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0190_MS005.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Test_Ali/Test_Ali_far/audio_dir/R8008_M8015_MS808.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000508_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M4080_MS105.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M1995_MS103.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000614_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2001_M2205_MS204.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0161_MS006.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01069000686_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0119_MS005.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0172_MS006.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000035_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0003_M0046_MS002.wav,525102,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M1933_MS104.wav,600880,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000079_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M1932_MS101.wav,1992780,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0118_MS005.wav,2219625,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000154_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Eval_Ali/Eval_Ali_far/audio_dir/R8003_M8001_MS801.wav,753929,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0008_M0055_MS002.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000226_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0146_MS003.wav,2234760,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_16k/R1019_M1969_MS103.wav,42138,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000259_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0020_M0183_MS005.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Test_Ali/Test_Ali_far/audio_dir/R8008_M8016_MS808.wav,53233,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000363_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M1945_MS101.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0117_MS005.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000424_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0159_MS006.wav,1120770,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_16k/R1019_M1960_MS108.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000475_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0077_MS006.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2108_M3206_MS206.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000504_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2108_M3223_MS207.wav,2107900,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0008_M0058_MS006.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000590_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0135_MS004.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2105_M3175_MS211.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01072000646_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1021_M1959_MS115.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0091_MS002.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000054_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4071_MS109.wav,1092017,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4028_MS107.wav,332853,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000115_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0150_MS002.wav,696596,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0005_M0041_MS002.wav,1058817,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000188_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0107_MS003.wav,604335,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Test_Ali/Test_Ali_far/audio_dir/R8005_M8008_MS806.wav,255026,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000216_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0005_M0041_MS002.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0014_M0078_MS006.wav,1022044,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000305_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_16k/R0003_M0047_MS006.wav,987041,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0121_MS005.wav,260544,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000364_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0118_MS005.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4021_MS103.wav,1133502,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000381_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0118_MS005.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Test_Ali/Test_Ali_far/audio_dir/R8004_M8005_MS803.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000479_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M4033_MS107.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0148_MS002.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000563_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R2108_M2692_MS206.wav,0,1,"[-0.09999999999999998, -1.4, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0004_M0025_MS006.wav,0,2,"[0.4, -2.3, 0.0]","[-0.5, 3.9, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_1000/S01111000609_mix_CH0.wav,R04359,/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R0015_M0122_MS005.wav,0,2,"[0.4, -2.3, 0.0]",/home/qysun/Neuro-SS/dataset/yufei/alimeeting/Train_Ali/Train_Ali_far/audio_dir/R1019_M1928_MS110.wav,0,3,"[1.2, 0.19999999999999973, 0.0]","[-0.5, 3.9, 1.6]"
