mix,room,source1,source1_start,source1_position,source1_vector,source2,source2_start,source2_position,source2_vector,listener_position
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01164000173_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31046.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31036.wav,3840000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01164000236_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32041.wav,3840000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31026.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01185000007_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32093.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32178.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01185000108_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32263.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32094.wav,3840000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01185000175_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31040.wav,3840000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32022.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01185000206_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30978.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32325.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01429000002_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30979.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32323.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01429000090_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30942.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32005.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01429000145_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31021.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30996.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01429000232_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30835.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32081.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01517000047_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32333.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30833.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01517000101_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32180.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32254.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01517000144_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30933.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32046.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01517000210_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31042.wav,3840000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32190.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01517000256_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32000.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30979.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01678000059_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32323.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32181.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01678000071_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32094.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31028.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01678000153_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31019.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32321.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01678000246_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32073.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32007.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01746000011_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32186.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32320.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01746000082_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30977.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32052.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01746000160_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30840.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31040.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01746000242_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30832.wav,3840000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31063.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02021000013_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32312.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31030.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02021000113_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30837.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30984.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02021000133_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32051.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32026.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02021000250_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30978.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32008.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02199000038_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32250.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31035.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02199000088_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32311.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30999.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02199000171_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32008.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30999.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02199000245_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32325.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32256.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02218000001_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32090.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32255.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02218000115_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32072.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32261.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02218000162_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31007.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32107.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02218000241_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32322.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30998.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02326000028_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32188.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32030.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02326000093_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32175.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32335.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02326000149_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30998.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32049.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02326000190_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31023.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32052.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02395000062_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32071.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32322.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02395000105_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30834.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32102.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02395000142_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32000.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32266.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02395000244_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30961.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31030.wav,3840000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02484000023_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31064.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32025.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02484000069_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32310.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32088.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02484000172_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30840.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30997.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02484000222_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32009.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31041.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02571000042_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30839.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32317.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02571000118_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31021.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32342.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02571000154_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30830.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32344.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02571000203_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31048.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32081.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02674000000_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31009.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31026.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02674000125_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32334.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32092.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02674000147_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30951.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30833.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02674000219_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32063.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31044.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02674000252_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30836.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31025.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02708000057_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32313.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32082.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02708000063_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31000.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32345.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02708000132_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32029.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31008.wav,3840000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S02708000191_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30970.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32053.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
